0,30.83,0,0,0,9,0,1.25,0,0,1,1,0,202,0,-1
0,42.75,4.085,0,0,12,0,0.04,1,1,0,1,0,108,100,1
0,26.92,2.25,0,0,3,2,0.5,1,1,0,0,0,640,4000,1
0,33.75,2.75,0,0,3,2,0,1,1,0,1,0,180,0,1
0,38.92,1.75,0,0,5,0,0.5,1,1,0,0,0,300,2,1
0,62.75,7,0,0,11,5,0,1,1,0,1,0,0,12,1
0,26.75,4.5,1,1,0,2,2.5,1,1,0,1,0,200,1210,1
0,63.33,0.54,0,0,0,0,0.585,0,0,3,0,0,180,0,1
0,27.83,1.5,0,0,9,0,2.25,1,0,1,0,0,100,3,1
1,26.17,2,0,0,4,3,0,1,1,0,0,0,276,1,1
0,22.17,0.585,1,1,13,7,0,1,1,0,1,0,100,0,1
0,22.5,11.5,1,1,6,0,1.5,1,1,0,0,0,0,4000,1
0,30.75,1.585,0,0,1,0,0.585,1,1,0,0,2,0,0,1
0,36.67,2,0,0,3,0,0.25,1,1,0,0,0,221,0,1
1,16,0.165,0,0,12,0,1,1,0,2,0,0,320,1,1
0,41.17,1.335,0,0,1,0,0.165,1,1,0,1,0,168,0,1
1,19.5,0.165,0,0,8,0,0.04,1,1,0,0,0,380,0,1
0,32.42,3,0,0,1,0,0.165,1,1,0,0,0,120,0,1
1,36.75,4.71,0,0,13,7,0,1,1,0,1,0,160,0,1
1,30.25,5.5,0,0,5,0,5.5,1,1,0,0,2,100,0,1
0,23.08,2.5,0,0,13,7,0.085,1,1,0,0,0,100,4208,1
0,26.83,0.54,0,0,5,7,0,1,1,0,1,0,100,0,1
0,16.92,0.335,1,1,5,0,0.29,1,1,0,1,2,200,0,1
0,24.42,2,0,0,11,6,0.165,1,0,2,1,0,320,1300,1
0,42.83,1.25,0,0,6,0,13.875,1,0,1,0,0,352,112,1
1,22.75,6.165,0,0,12,0,0.165,1,1,0,1,0,220,1000,1
0,39.42,1.71,1,1,6,0,0.165,1,1,0,1,2,400,0,1
1,23.58,11.5,1,1,5,1,3,1,1,0,0,0,20,16,1
0,21.42,0.75,1,1,7,4,0.75,1,1,0,0,0,132,2,1
0,33,2.5,1,1,9,0,7,1,1,0,0,0,280,0,1
0,26.33,13,0,0,11,6,0,1,1,0,0,0,140,1110,1
1,45,4.585,0,0,5,1,1,1,1,0,0,2,240,0,1
0,26.25,1.54,0,0,9,0,0.125,1,1,0,1,0,100,0,1
1,20.83,0.5,1,1,11,6,1,1,1,0,1,0,260,0,1
0,28.67,14.5,0,0,1,0,0.125,1,1,0,1,0,0,286,1
0,20.67,0.835,1,1,0,0,2,1,1,0,0,2,240,0,1
0,34.42,1.335,0,0,3,2,0.125,1,1,0,0,0,440,4500,1
0,33.58,0.25,0,0,3,2,4,1,1,0,0,2,420,0,1
0,43.17,5,0,0,3,2,2.25,1,1,0,0,0,141,0,1
1,22.67,7,0,0,0,0,0.165,1,1,0,1,0,160,0,1
1,24.33,2.5,1,1,3,2,4.5,1,1,0,1,0,200,456,1
1,56.83,4.25,1,1,13,7,5,1,1,0,0,0,0,4,1
0,22.08,11.46,0,0,5,0,1.585,1,1,0,0,0,100,1212,1
0,34,5.5,1,1,0,0,1.5,1,1,0,0,0,60,0,1
0,22.58,1.5,1,1,12,0,0.54,1,1,0,0,0,120,67,1
0,21.17,0,0,0,0,0,0.5,1,1,0,0,2,0,0,1
0,26.67,14.585,0,0,3,2,0,1,1,0,0,0,178,0,1
0,22.92,0.17,0,0,6,0,0.085,1,1,0,1,2,0,0,1
0,15.17,7,0,0,11,0,1,1,1,0,1,0,600,0,1
0,39.92,5,0,0,3,2,0.21,1,1,0,1,0,550,0,1
0,27.42,12.5,0,0,12,2,0.25,1,1,0,0,0,720,0,1
0,24.75,0.54,0,0,6,0,1,1,1,0,0,0,120,1,1
0,41.17,1.25,1,1,9,0,0.25,1,1,0,1,0,0,195,1
1,33.08,1.625,0,0,1,0,0.54,1,1,0,0,0,0,0,1
0,29.83,2.04,1,1,10,1,0.04,1,1,0,1,0,128,1,1
1,23.58,0.585,1,1,13,7,0.125,1,1,0,1,0,120,87,1
0,26.17,12.5,1,1,5,1,1.25,1,1,0,0,0,0,17,1
0,31,2.085,0,0,0,0,0.085,1,1,0,1,0,300,0,1
0,20.75,5.085,1,1,4,0,0.29,1,1,0,1,0,140,184,1
0,28.92,0.375,0,0,0,0,0.29,1,1,0,1,0,220,140,1
1,51.92,6.5,0,0,3,2,3.085,1,1,0,0,0,73,0,1
1,22.67,0.335,0,0,8,0,0.75,1,1,0,1,2,160,0,1
0,34,5.085,1,1,3,2,1.085,1,1,0,0,0,480,0,1
1,69.5,6,0,0,13,7,0,1,1,0,1,2,0,0,1
1,19.58,0.665,1,1,0,0,1,1,0,1,1,0,2000,2,1
0,16,3.125,0,0,9,0,0.085,1,0,1,1,0,0,6,1
0,17.08,0.25,0,0,8,0,0.335,1,0,4,1,0,160,8,1
0,31.25,2.835,0,0,13,7,0,1,0,5,1,0,176,146,1
0,25.17,3,0,0,0,0,1.25,1,0,1,1,0,0,22,1
1,22.67,0.79,0,0,3,0,0.085,1,1,0,1,0,144,0,1
0,40.58,1.5,0,0,3,2,0,1,1,0,1,2,300,0,1
0,22.25,0.46,0,0,5,0,0.125,1,1,0,0,0,280,55,1
1,22.25,1.25,1,1,13,7,3.25,1,1,0,1,0,280,0,1
0,22.5,0.125,1,1,5,0,0.125,1,1,0,1,0,200,70,1
0,23.58,1.79,0,0,0,0,0.54,1,1,0,0,0,136,1,1
0,38.42,0.705,0,0,0,0,0.375,1,0,2,1,0,225,500,1
1,26.58,2.54,1,1,13,7,0,1,1,0,0,0,180,60,1
0,35,2.5,0,0,3,0,1,1,1,0,0,0,210,0,1
0,20.42,1.085,0,0,8,0,1.5,1,1,0,1,0,108,7,1
0,29.42,1.25,0,0,9,0,1.75,1,1,0,1,0,200,0,1
0,26.17,0.835,0,0,2,0,1.165,1,1,0,1,0,100,0,1
0,33.67,2.165,0,0,0,0,1.5,1,1,0,1,1,120,0,1
0,24.58,1.25,0,0,0,0,0.25,1,1,0,1,0,110,0,1
1,27.67,2.04,0,0,9,0,0.25,1,1,0,0,0,180,50,1
0,37.5,0.835,0,0,11,0,0.04,1,1,0,1,0,120,5,1
0,49.17,2.29,0,0,13,7,0.29,1,1,0,1,0,200,3,1
0,33.58,0.335,1,1,2,0,0.085,1,1,0,1,0,180,0,1
0,51.83,3,1,1,13,7,1.5,1,1,0,1,0,180,4,1
0,22.92,3.165,1,1,0,0,0.165,1,1,0,1,0,160,1058,1
0,21.83,1.54,0,0,5,0,0.085,1,1,0,0,0,356,0,1
0,25.25,1,0,0,12,0,0.5,1,1,0,1,0,200,0,1
0,58.58,2.71,0,0,0,0,2.415,1,1,0,0,0,320,0,1
0,19,0,1,1,13,7,0,1,0,4,1,0,45,1,1
0,19.58,0.585,0,0,13,7,0,1,0,3,1,0,350,769,1
1,53.33,0.165,0,0,13,7,0,1,1,0,0,2,62,27,1
1,27.17,1.25,0,0,13,7,0,1,0,1,1,0,92,300,1
0,25.92,0.875,0,0,5,0,0.375,1,0,2,0,0,174,3,1
0,23.08,0,0,0,5,0,1,1,0,11,1,2,0,0,1
0,39.58,5,0,0,13,7,0,1,0,2,1,0,17,1,1
0,30.58,2.71,1,1,6,0,0.125,1,1,0,0,2,80,0,1
0,17.25,3,0,0,5,0,0.04,1,1,0,0,0,160,40,1
1,17.67,0,1,1,4,7,0,1,1,0,1,0,86,0,1
0,16.5,0.125,0,0,0,0,0.165,1,1,0,1,0,132,0,1
1,27.33,1.665,0,0,13,7,0,1,1,0,1,0,340,1,1
0,31.25,1.125,0,0,13,7,0,1,0,1,1,0,96,19,1
0,20,7,0,0,0,0,0.5,1,1,0,1,0,0,0,1
0,39.5,1.625,0,0,0,0,1.5,1,1,0,1,0,0,316,1
0,36.5,4.25,0,0,8,0,3.5,1,1,0,1,0,454,50,1
0,52.42,1.5,0,0,1,0,3.75,1,1,0,0,0,0,350,1
0,36.17,18.125,0,0,9,0,0.085,1,1,0,1,0,320,3552,1
0,29.67,0.75,1,1,0,0,0.04,1,1,0,1,0,240,0,1
0,36.17,5.5,0,0,3,2,5,1,1,0,1,0,210,687,1
0,25.67,0.29,1,1,0,0,1.5,1,1,0,0,0,160,0,1
1,24.5,2.415,1,1,0,0,0,1,1,0,1,0,120,0,1
0,24.08,0.875,0,0,6,0,0.085,1,0,4,1,0,254,1950,1
0,21.92,0.5,0,0,0,0,0.125,1,1,0,1,0,360,0,1
1,36.58,0.29,0,0,13,7,0,1,0,10,1,0,200,18,1
1,23,1.835,0,0,4,3,0,1,0,1,1,0,200,53,1
1,27.58,3,0,0,6,0,2.79,1,0,1,0,0,280,10,1
0,31.08,3.085,0,0,0,0,2.5,1,0,2,0,0,160,41,1
1,30.42,1.375,0,0,9,1,0.04,1,0,3,1,0,0,33,1
0,22.08,2.335,0,0,5,0,0.75,1,1,0,1,0,180,0,1
0,16.33,4.085,0,0,3,1,0.415,1,1,0,0,0,120,0,1
1,21.92,11.665,0,0,5,1,0.085,1,1,0,1,0,320,5,1
0,21.08,4.125,1,1,3,1,0.04,1,1,0,1,0,140,100,1
0,17.42,6.5,0,0,3,0,0.125,1,1,0,1,0,60,100,1
0,19.17,4,1,1,3,0,1,1,1,0,0,0,360,1000,1
0,20.67,0.415,0,0,0,0,0.125,1,1,0,1,0,0,44,1
0,26.75,2,0,0,1,0,0.75,1,1,0,0,0,80,0,1
0,23.58,0.835,0,0,3,1,0.085,1,1,0,0,0,220,5,1
0,39.17,2.5,1,1,3,1,10,1,1,0,0,2,200,0,1
0,22.75,11.5,0,0,3,0,0.415,1,1,0,1,0,0,0,1
1,16.92,0.5,0,0,3,0,0.165,1,0,6,0,0,240,35,1
0,23.5,3.165,1,1,5,0,0.415,1,0,1,0,0,280,80,1
1,17.33,9.5,0,0,12,0,1.75,1,0,10,0,0,0,10,1
0,23.75,0.415,1,1,0,0,0.04,1,0,2,1,0,128,6,1
0,34.67,1.08,0,0,6,0,1.165,1,1,0,1,2,28,0,1
0,74.83,19,1,1,13,7,0.04,1,0,2,1,0,0,351,1
0,28.17,0.125,1,1,5,0,0.085,1,1,0,1,0,216,2100,1
0,24.5,13.335,1,1,12,0,0.04,1,1,0,0,0,120,475,1
0,18.83,3.54,1,1,13,7,0,1,1,0,0,0,180,1,1
1,47.25,0.75,0,0,8,1,2.75,0,0,1,1,0,333,892,-1
0,24.17,0.875,0,0,8,0,4.625,0,0,2,0,0,520,2000,-1
0,39.25,9.5,0,0,6,0,6.5,0,0,14,1,0,240,4607,-1
1,20.5,11.835,0,0,0,1,6,0,1,0,1,0,340,0,-1
1,18.83,4.415,1,1,0,1,3,0,1,0,1,0,240,0,-1
0,19.17,9.5,0,0,9,0,1.5,0,1,0,1,0,120,2206,-1
1,25,0.875,0,0,10,1,1.04,0,1,0,0,0,160,5860,-1
0,20.17,9.25,0,0,0,0,1.665,0,0,3,0,0,40,28,-1
0,25.75,0.5,0,0,0,0,1.46,0,0,5,0,0,312,0,-1
0,20.42,7,0,0,0,0,1.625,0,0,3,1,0,200,1391,-1
0,39,5,0,0,2,0,3.5,0,0,10,0,0,0,0,-1
1,64.08,0.165,0,0,13,7,0,0,0,1,1,0,232,100,-1
0,28.25,5.125,0,0,10,0,4.75,0,0,2,1,0,420,7,-1
1,28.75,3.75,0,0,0,0,1.085,0,0,1,0,0,371,0,-1
0,31.33,19.5,0,0,0,0,7,0,0,16,1,0,0,5000,-1
1,18.92,9,0,0,12,0,0.75,0,0,2,1,0,88,591,-1
1,24.75,3,0,0,8,1,1.835,0,0,19,1,0,0,500,-1
1,30.67,12,0,0,0,0,2,0,0,1,1,0,220,19,-1
0,21,4.79,1,1,9,0,2.25,0,0,1,0,0,80,300,-1
0,13.75,4,1,1,9,0,1.75,0,0,2,0,0,120,1000,-1
1,46,4,0,0,4,3,0,0,1,0,1,0,100,960,-1
1,44.33,0,0,0,0,0,2.5,0,1,0,1,0,0,0,-1
0,20.25,9.96,0,0,11,6,0,0,1,0,1,0,0,0,-1
0,22.67,2.54,1,1,0,1,2.585,0,1,0,1,0,0,0,-1
1,60.92,5,0,0,12,0,4,0,0,4,1,0,0,99,-1
0,16.08,0.75,0,0,0,0,1.75,0,0,5,0,0,352,690,-1
1,28.17,0.375,0,0,8,0,0.585,0,0,4,1,0,80,0,-1
0,39.17,1.71,0,0,10,0,0.125,0,0,5,0,0,480,0,-1
1,30,5.29,0,0,11,6,2.25,0,0,5,0,0,99,500,-1
0,22.83,3,0,0,6,0,1.29,0,0,1,1,0,260,800,-1
1,22.5,8.5,0,0,8,0,1.75,0,0,10,1,0,80,990,1
1,28.58,1.665,0,0,8,0,2.415,0,1,0,0,0,440,0,1
0,45.17,1.5,0,0,0,0,2.5,0,1,0,0,0,140,0,1
0,41.58,1.75,0,0,5,0,0.21,0,1,0,1,0,160,0,1
1,57.08,0.335,0,0,3,2,1,0,1,0,0,0,252,2197,1
1,55.75,7.08,0,0,5,1,6.75,0,0,3,0,0,100,50,1
0,43.25,25.21,0,0,8,1,0.21,0,0,1,1,0,760,90,1
1,25.33,2.085,0,0,0,1,2.75,0,1,0,0,0,360,1,1
1,24.58,0.67,0,0,12,1,1.75,0,1,0,1,0,400,0,1
0,43.17,2.25,0,0,3,2,0.75,0,1,0,1,0,560,0,1
0,40.92,0.835,0,0,13,7,0,0,1,0,1,0,130,1,1
0,31.83,2.5,0,0,12,0,7.5,0,1,0,0,0,523,0,1
1,33.92,1.585,1,1,13,7,0,0,1,0,1,0,320,0,1
1,24.92,1.25,0,0,13,7,0,0,1,0,1,0,80,0,1
0,35.25,3.165,0,0,10,1,3.75,0,1,0,0,0,680,0,1
0,34.25,1.75,0,0,9,2,0.25,0,1,0,0,0,163,0,1
0,19.42,1.5,1,1,2,0,2,0,1,0,0,0,100,20,1
0,42.75,3,0,0,3,2,1,0,1,0,1,0,0,200,1
0,19.67,10,1,1,5,1,0.835,0,1,0,0,0,140,0,1
0,36.33,3.79,0,0,9,0,1.165,0,1,0,0,0,200,0,1
0,30.08,1.04,1,1,3,2,0.5,0,0,10,0,0,132,28,1
0,44.25,11,1,1,1,0,1.5,0,1,0,1,2,0,0,1
0,23.58,0.46,1,1,9,0,2.625,0,0,6,0,0,208,347,1
0,23.92,1.5,0,0,1,1,1.875,0,0,6,1,0,200,327,-1
0,33.17,1,0,0,10,0,0.75,0,0,7,0,0,340,4071,-1
0,48.33,12,0,0,6,0,16,0,1,0,1,2,110,0,-1
0,76.75,22.29,0,0,11,5,12.75,0,0,1,0,0,0,109,-1
0,51.33,10,0,0,3,2,0,0,0,11,1,0,0,1249,-1
0,34.75,15,0,0,7,4,5.375,0,0,9,0,0,0,134,-1
0,38.58,3.335,0,0,9,0,4,0,0,14,1,0,383,1344,-1
1,22.42,11.25,1,1,10,1,0.75,0,0,4,1,0,0,321,-1
0,41.92,0.42,0,0,0,1,0.21,0,0,6,1,0,220,948,-1
0,29.58,4.5,0,0,9,0,7.5,0,0,2,0,0,330,0,-1
1,32.17,1.46,0,0,9,0,1.085,0,0,16,1,0,120,2079,-1
0,51.42,0.04,0,0,10,1,0.04,0,1,0,1,0,0,3000,-1
1,22.83,2.29,0,0,8,1,2.29,0,0,7,0,0,140,2384,-1
1,25,12.33,0,0,2,1,3.5,0,0,6,1,0,400,458,-1
0,26.75,1.125,0,0,10,1,1.25,0,1,0,1,0,0,5298,-1
0,23.33,1.5,0,0,0,1,1.415,0,1,0,1,0,422,200,-1
0,24.42,12.335,0,0,8,1,1.585,0,1,0,0,0,120,0,-1
0,42.17,5.04,0,0,8,1,12.75,0,1,0,0,0,92,0,-1
1,20.83,3,0,0,12,0,0.04,0,1,0,1,0,100,0,-1
0,23.08,11.5,0,0,9,1,2.125,0,0,11,0,0,290,284,-1
1,25.17,2.875,0,0,10,1,0.875,0,1,0,1,0,360,0,-1
0,43.08,0.375,1,1,0,0,0.375,0,0,8,0,0,300,162,-1
1,35.75,0.915,0,0,12,0,0.75,0,0,4,1,0,0,1583,-1
0,59.5,2.75,0,0,9,0,1.75,0,0,5,0,0,60,58,-1
0,21,3,1,1,1,0,1.085,0,0,8,0,0,160,1,-1
0,21.92,0.54,1,1,10,0,0.04,0,0,1,0,0,840,59,-1
1,65.17,14,0,0,13,7,0,0,0,11,0,0,0,1400,-1
1,20.33,10,0,0,0,1,1,0,0,4,1,0,50,1465,-1
0,32.25,0.165,1,1,0,1,3.25,0,0,1,0,0,432,8000,-1
0,30.17,0.5,0,0,0,0,1.75,0,0,11,1,0,32,540,-1
0,25.17,6,0,0,0,0,1,0,0,3,1,0,0,0,-1
0,39.17,1.625,0,0,0,0,1.5,0,0,10,1,0,186,4700,-1
0,39.08,6,0,0,6,0,1.29,0,0,5,0,0,108,1097,-1
0,31.67,0.83,0,0,10,0,1.335,0,0,8,0,0,303,3290,-1
0,41,0.04,0,0,11,0,0.04,1,0,1,1,2,560,0,-1
0,48.5,4.25,0,0,6,0,0.125,0,1,0,0,0,225,0,-1
0,32.67,9,1,1,9,1,5.25,0,1,0,0,0,154,0,-1
1,28.08,15,1,1,11,5,0,0,1,0,1,0,0,13212,-1
0,73.42,17.75,0,0,13,7,0,0,1,0,0,0,0,0,-1
0,64.08,20,0,0,10,1,17.5,0,0,9,0,0,0,1000,-1
0,51.58,15,0,0,0,0,8.5,0,0,9,1,0,0,0,-1
0,26.67,1.75,1,1,0,0,1,0,0,5,0,0,160,5777,-1
0,25.33,0.58,0,0,0,0,0.29,0,0,7,0,0,96,5124,-1
0,30.17,6.5,0,0,2,0,3.125,0,0,8,1,0,330,1200,-1
0,27,0.75,0,0,0,1,4.25,0,0,3,0,0,312,150,-1
0,34.17,5.25,0,0,9,0,0.085,1,1,0,0,0,290,6,-1
0,38.67,0.21,0,0,5,0,0.085,0,1,0,0,0,280,0,-1
0,25.75,0.75,0,0,0,2,0.25,0,1,0,1,0,349,23,-1
1,46.08,3,0,0,0,0,2.375,0,0,8,0,0,396,4159,-1
1,21.5,6,0,0,12,0,2.5,0,0,3,1,0,80,918,-1
0,20.5,2.415,0,0,0,0,2,0,0,11,0,0,200,3000,-1
1,29.5,0.46,0,0,5,0,0.54,0,0,4,1,0,380,500,-1
0,29.83,1.25,1,1,5,0,0.25,1,1,0,1,0,224,0,1
0,20.08,0.25,0,0,8,0,0.125,1,1,0,1,0,200,0,1
0,23.42,0.585,0,0,0,1,0.085,0,1,0,1,0,180,0,1
1,29.58,1.75,1,1,5,0,1.25,1,1,0,0,0,280,0,1
0,16.17,0.04,0,0,0,0,0.04,1,1,0,1,0,0,0,-1
0,32.33,3.5,0,0,5,0,0.5,1,1,0,0,0,232,0,1
0,47.83,4.165,0,0,10,2,0.085,1,1,0,0,0,520,0,1
0,20,1.25,1,1,5,0,0.125,1,1,0,1,0,140,4,1
0,27.58,3.25,1,1,8,1,5.085,1,0,2,0,0,369,1,1
0,22,0.79,0,0,9,0,0.29,1,0,1,1,0,420,283,1
0,19.33,10.915,0,0,0,2,0.585,1,0,2,0,0,200,7,1
1,38.33,4.415,0,0,0,0,0.125,1,1,0,1,0,160,0,1
0,29.42,1.25,0,0,0,1,0.25,1,0,2,0,0,400,108,1
0,22.67,0.75,0,0,3,0,1.585,1,0,1,0,0,400,9,1
0,32.25,14,1,1,13,7,0,1,0,2,1,0,160,1,1
0,29.58,4.75,0,0,6,0,2,1,0,1,0,0,460,68,1
0,18.42,10.415,1,1,12,0,0.125,0,1,0,1,0,120,375,1
0,22.17,2.25,0,0,3,0,0.125,1,1,0,1,0,160,10,1
0,22.67,0.165,0,0,0,3,2.25,1,1,0,0,2,0,0,-1
0,18.83,0,0,0,8,0,0.665,1,1,0,1,0,160,1,1
0,21.58,0.79,1,1,2,0,0.665,1,1,0,1,0,160,0,1
0,23.75,12,0,0,0,0,2.085,1,1,0,1,2,80,0,1
0,36.08,2.54,0,0,13,7,0,1,1,0,1,0,0,1000,1
0,29.25,13,0,0,1,1,0.5,1,1,0,1,0,228,0,1
1,19.58,0.665,0,0,9,0,1.665,1,1,0,1,0,220,5,1
1,22.92,1.25,0,0,8,0,0.25,1,1,0,0,0,120,809,1
1,27.25,0.29,0,0,6,1,0.125,1,0,1,0,0,272,108,1
1,38.75,1.5,0,0,13,7,0,1,1,0,1,0,76,0,1
0,32.42,2.165,1,1,5,7,0,1,1,0,1,0,120,0,1
1,23.75,0.71,0,0,9,0,0.25,1,0,1,0,0,240,4,1
0,18.17,2.46,0,0,0,4,0.96,1,0,2,0,0,160,587,1
0,40.92,0.5,1,1,6,0,0.5,1,1,0,0,0,130,0,1
0,19.5,9.585,0,0,12,0,0.79,1,1,0,1,0,80,350,1
0,28.58,3.625,0,0,12,0,0.25,1,1,0,0,0,100,0,1
0,35.58,0.75,0,0,5,0,1.5,1,1,0,0,0,231,0,1
0,34.17,2.75,0,0,3,2,2.5,1,1,0,0,0,232,200,1
0,31.58,0.75,1,1,12,0,3.5,1,1,0,0,0,320,0,1
1,52.5,7,0,0,12,1,3,1,1,0,1,0,0,0,1
0,36.17,0.42,1,1,9,0,0.29,1,1,0,0,0,309,2,1
0,37.33,2.665,0,0,2,0,0.165,1,1,0,0,0,0,501,1
1,20.83,8.5,0,0,0,0,0.165,1,1,0,1,0,0,351,1
0,24.08,9,0,0,12,0,0.25,1,1,0,0,0,0,0,1
0,25.58,0.335,0,0,5,1,3.5,1,1,0,0,0,340,0,1
1,35.17,3.75,0,0,13,7,0,1,0,6,1,0,0,200,1
0,48.08,3.75,0,0,3,2,1,1,1,0,1,0,100,2,1
1,15.83,7.625,0,0,8,0,0.125,1,0,1,0,0,0,160,1
1,22.5,0.415,0,0,3,0,0.335,1,1,0,0,2,144,0,1
0,21.5,11.5,0,0,3,0,0.5,0,1,0,0,0,100,68,1
1,23.58,0.83,0,0,8,0,0.415,1,0,1,0,0,200,11,1
1,21.08,5,1,1,13,7,0,1,1,0,1,0,0,0,1
0,25.67,3.25,0,0,0,1,2.29,1,0,1,0,0,416,21,1
1,38.92,1.665,0,0,12,0,0.25,1,1,0,1,0,0,390,1
1,15.75,0.375,0,0,0,0,1,1,1,0,1,0,120,18,1
1,28.58,3.75,0,0,0,0,0.25,1,0,1,0,0,40,154,1
0,22.25,9,0,0,12,0,0.085,1,1,0,1,0,0,0,1
0,29.83,3.5,0,0,0,0,0.165,1,1,0,1,0,216,0,1
1,23.5,1.5,0,0,9,0,0.875,1,1,0,0,0,160,0,1
0,32.08,4,1,1,2,0,1.5,1,1,0,0,0,120,0,1
0,31.08,1.5,1,1,9,0,0.04,1,1,0,1,2,160,0,1
0,31.83,0.04,1,1,6,0,0.04,1,1,0,1,0,0,0,1
1,21.75,11.75,0,0,0,0,0.25,1,1,0,0,0,180,0,1
1,17.92,0.54,0,0,0,0,1.75,1,0,1,0,0,80,5,1
0,30.33,0.5,0,0,1,1,0.085,1,1,0,0,2,252,0,1
0,51.83,2.04,1,1,13,7,1.5,1,1,0,1,0,120,1,1
0,47.17,5.835,0,0,9,0,5.5,1,1,0,1,0,465,150,1
0,25.83,12.835,0,0,2,0,0.5,1,1,0,1,0,0,2,1
1,50.25,0.835,0,0,12,0,0.5,1,1,0,0,0,240,117,1
1,37.33,2.5,0,0,3,1,0.21,1,1,0,1,0,260,246,1
1,41.58,1.04,0,0,12,0,0.665,1,1,0,1,0,240,237,1
1,30.58,10.665,0,0,8,1,0.085,1,0,12,0,0,129,3,1
0,19.42,7.25,0,0,6,0,0.04,1,0,1,1,0,100,1,1
1,17.92,10.21,0,0,13,7,0,1,1,0,1,0,0,50,1
1,20.08,1.25,0,0,0,0,0,1,1,0,1,0,0,0,1
0,19.5,0.29,0,0,5,0,0.29,1,1,0,1,0,280,364,1
0,27.83,1,1,1,1,1,3,1,1,0,1,0,176,537,1
0,17.08,3.29,0,0,3,0,0.335,1,1,0,0,0,140,2,1
0,36.42,0.75,1,1,1,0,0.585,1,1,0,1,0,240,3,1
0,40.58,3.29,0,0,6,0,3.5,1,1,0,0,2,400,0,1
0,21.08,10.085,1,1,11,1,1.25,1,1,0,1,0,260,0,1
1,22.67,0.75,0,0,0,0,2,1,0,2,0,0,200,394,1
1,25.25,13.5,1,1,13,7,2,1,0,1,0,0,200,1,1
0,17.92,0.205,0,0,12,0,0.04,1,1,0,1,0,280,750,1
0,35,3.375,0,0,0,1,8.29,1,1,0,0,0,0,0,1
